12.418708,24.982453,24.982453,-12.418708
11.490353,23.007306,23.007306,-11.490353
10.646475,21.226895,21.226895,-10.646475
9.878229,19.619718,19.619718,-9.878229
9.177724,18.166664,18.166664,-9.177724
8.537941,16.850788,16.850788,-8.537941
7.952643,15.657103,15.657103,-7.952643
7.416295,14.572365,14.572365,-7.416295
6.923986,13.584879,13.584879,-6.923986
6.471360,12.684320,12.684320,-6.471360
6.054546,11.861571,11.861571,-6.054546
5.670109,11.108580,11.108580,-5.670109
5.314990,10.418225,10.418225,-5.314990
4.986468,9.784208,9.784208,-4.986468
4.682113,9.200946,9.200946,-4.682113
4.399757,8.663489,8.663489,-4.399757
4.137461,8.167442,8.167442,-4.137461
3.893488,7.708893,7.708893,-3.893488
3.666276,7.284360,7.284360,-3.666276
3.454424,6.890736,6.890736,-3.454424
3.256670,6.525244,6.525244,-3.256670
3.071875,6.185401,6.185401,-3.071875
2.899009,5.868978,5.868978,-2.899009
2.737141,5.573976,5.573976,-2.737141
2.585426,5.298597,5.298597,-2.585426
2.443097,5.041221,5.041221,-2.443097
2.309456,4.800385,4.800385,-2.309456
2.183869,4.574770,4.574770,-2.183869
2.065754,4.363179,4.363179,-2.065754
1.954582,4.164528,4.164528,-1.954582
1.849868,3.977833,3.977833,-1.849868
1.751166,3.802199,3.802199,-1.751166
1.658070,3.636812,3.636812,-1.658070
1.570203,3.480926,3.480926,-1.570203
1.487221,3.333865,3.333865,-1.487221
1.408806,3.195006,3.195006,-1.408806
1.334663,3.063781,3.063781,-1.334663
1.264523,2.939668,2.939668,-1.264523
1.198134,2.822189,2.822189,-1.198134
1.135263,2.710902,2.710902,-1.135263
1.075697,2.605403,2.605403,-1.075697
1.019235,2.505317,2.505317,-1.019235
0.965692,2.410300,2.410300,-0.965692
0.914894,2.320034,2.320034,-0.914894
0.866683,2.234223,2.234223,-0.866683
0.820908,2.152595,2.152595,-0.820908
0.777429,2.074896,2.074896,-0.777429
0.736117,2.000894,2.000894,-0.736117
0.696849,1.930368,1.930368,-0.696849
0.659513,1.863118,1.863118,-0.659513
0.624002,1.798955,1.798955,-0.624002
0.590217,1.737702,1.737702,-0.590217
14.501934,20.888332,20.888332,-14.501934
15.653574,23.349524,23.349524,-15.653574
16.921401,26.110838,26.110838,-16.921401
18.320161,29.210743,29.210743,-18.320161
19.866422,32.692163,32.692163,-19.866422
21.578622,36.602555,36.602555,-21.578622
23.476998,40.993720,40.993720,-23.476998
25.583354,45.921184,45.921184,-25.583354
27.920567,51.442956,51.442956,-27.920567
30.511715,57.617367,57.617367,-30.511715
33.378695,64.499649,64.499649,-33.378695
36.540154,72.136838,72.136838,-36.540154
40.008549,80.560564,80.560564,-40.008549
43.786209,89.777387,89.777387,-43.786209
47.860329,99.756528,99.756528,-47.860329
52.197049,110.415384,110.415384,-52.197049
56.735118,121.604009,121.604009,-56.735118
61.380094,133.090942,133.090942,-61.380094
66.000635,144.554128,144.554128,-66.000635
70.428869,155.581837,155.581837,-70.428869
74.466922,165.688653,165.688653,-74.466922
77.901018,174.349986,174.349986,-77.901018
80.522902,181.054489,181.054489,-80.522902
82.155922,185.367900,185.367900,-82.155922
82.680739,186.995950,186.995950,-82.680739
82.054426,185.831124,185.831124,-82.054426
80.317731,181.970458,181.970458,-80.317731
77.588387,175.699225,175.699225,-77.588387
74.042415,167.445236,167.445236,-74.042415
69.888547,157.716333,157.716333,-69.888547
65.342021,147.036312,147.036312,-65.342021
60.602850,135.891820,135.891820,-60.602850
55.841371,124.697027,124.697027,-55.841371
51.191386,113.776876,113.776876,-51.191386
46.749552,103.365612,103.365612,-46.749552
42.578958,93.615543,93.615543,-42.578958
38.714862,84.611078,84.611078,-38.714862
35.171034,76.384255,76.384255,-35.171034
31.945715,68.929307,68.929307,-31.945715
29.026674,62.215041,62.215041,-29.026674
26.395212,56.194622,56.194622,-26.395212
24.029151,50.812877,50.812877,-24.029151
21.904956,46.011472,46.011472,-21.904956
19.999160,41.732398,41.732398,-19.999160
18.289267,37.920165,37.920165,-18.289267
16.754282,34.523077,34.523077,-16.754282
15.374966,31.493859,31.493859,-15.374966
14.133926,28.789855,28.789855,-14.133926
13.015586,26.372945,26.372945,-13.015586
12.006093,24.209306,24.209306,-12.006093
11.093183,22.269080,22.269080,-11.093183
10.266040,20.526004,20.526004,-10.266040
9.515143,18.957036,18.957036,-9.515143
8.832118,17.541985,17.541985,-8.832118
8.209608,16.263180,16.263180,-8.209608
7.641149,15.105156,15.105156,-7.641149
7.121053,14.054376,14.054376,-7.121053
6.644317,13.098985,13.098985,-6.644317
6.206531,12.228591,12.228591,-6.206531
5.803805,11.434078,11.434078,-5.803805
5.432699,10.707435,10.707435,-5.432699
5.090170,10.041613,10.041613,-5.090170
4.773517,9.430403,9.430403,-4.773517
4.480342,8.868325,8.868325,-4.480342
4.208508,8.350531,8.350531,-4.208508
3.956110,7.872731,7.872731,-3.956110
3.721446,7.431117,7.431117,-3.721446
3.502990,7.022305,7.022305,-3.502990
3.299376,6.643281,6.643281,-3.299376
3.109372,6.291358,6.291358,-3.109372
2.931871,5.964132,5.964132,-2.931871
2.765873,5.659452,5.659452,-2.765873
2.610475,5.375389,5.375389,-2.610475
2.464859,5.110209,5.110209,-2.464859
2.328280,4.862351,4.862351,-2.328280
2.200065,4.630407,4.630407,-2.200065
2.079599,4.413106,4.413106,-2.079599
1.966322,4.209298,4.209298,-1.966322
1.859722,4.017939,4.017939,-1.859722
1.759330,3.838085,3.838085,-1.759330
1.664719,3.668873,3.668873,-1.664719
1.575494,3.509521,3.509521,-1.575494
1.491295,3.359314,3.359314,-1.491295
1.411789,3.217599,3.217599,-1.411789
1.336669,3.083779,3.083779,-1.336669
1.265653,2.957307,2.957307,-1.265653
1.198480,2.837682,2.837682,-1.198480
1.134909,2.724444,2.724444,-1.134909
1.074716,2.617168,2.617168,-1.074716
1.017695,2.515466,2.515466,-1.017695
0.963654,2.418977,2.418977,-0.963654
0.912413,2.327370,2.327370,-0.912413
0.863808,2.240338,2.240338,-0.863808
0.817685,2.157598,2.157598,-0.817685
0.773898,2.078888,2.078888,-0.773898
0.732315,2.003964,2.003964,-0.732315
0.692811,1.932600,1.932600,-0.692811
0.655268,1.864587,1.864587,-0.655268
0.619577,1.799730,1.799730,-0.619577
0.585636,1.737847,1.737847,-0.585636
15.188117,22.046311,22.046311,-15.188117
16.446881,24.739532,24.739532,-16.446881
17.840840,27.779888,27.779888,-17.840840
19.388772,31.215982,31.215982,-19.388772
21.112202,35.103141,35.103141,-21.112202
23.035631,39.503949,39.503949,-23.035631
25.186687,44.488574,44.488574,-25.186687
27.596110,50.134682,50.134682,-27.596110
30.297454,56.526681,56.526681,-30.297454
33.326361,63.753897,63.753897,-33.326361
36.719183,71.907152,71.907152,-36.719183
40.510657,81.073056,81.073056,-40.510657
44.730309,91.325162,91.325162,-44.730309
49.397206,102.711113,102.711113,-49.397206
54.512765,115.235014,115.235014,-54.512765
60.051522,128.834847,128.834847,-60.051522
65.950270,143.355892,143.355892,-65.950270
72.096770,158.523109,158.523109,-72.096770
78.320375,173.918213,173.918213,-78.320375
84.388138,188.970179,188.970179,-84.388138
90.010745,202.969757,202.969757,-90.010745
94.862027,215.117237,215.117237,-94.862027
98.613152,224.606109,224.606109,-98.613152
100.977760,230.733497,230.733497,-100.977760
101.758807,233.014776,233.014776,-101.758807
100.884520,231.271563,231.271563,-100.884520
98.422291,225.665740,225.665740,-98.422291
94.565895,216.668244,216.668244,-94.565895
89.600271,204.972972,204.972972,-89.600271
83.854856,191.382684,191.382684,-83.854856
77.658117,176.697833,176.697833,-77.658117
71.302732,161.631443,161.631443,-71.302732
65.025404,146.759767,146.759767,-65.025404
59.000387,132.506477,132.506477,-59.000387
53.343032,119.151346,119.151346,-53.343032
48.118989,106.852790,106.852790,-48.118989
43.355479,95.675436,95.675436,-43.355479
39.052213,85.616825,85.616825,-39.052213
35.190708,76.630219,76.630219,-35.190708
31.741592,68.642442,68.642442,-31.741592
28.669935,61.566934,61.566934,-28.669935
25.938939,55.312753,55.312753,-25.938939
23.512320,49.790392,49.790392,-23.512320
21.355744,44.915287,44.915287,-21.355744
19.437599,40.609684,40.609684,-19.437599
17.729322,36.803429,36.803429,-17.729322
16.205445,33.434059,33.434059,-16.205445
14.843465,30.446487,30.446487,-14.843465
13.623634,27.792451,27.792451,-13.623634
12.528693,25.429869,25.429869,-12.528693
11.543604,23.322160,23.322160,-11.543604
10.655282,21.437589,21.437589,-10.655282
9.852354,19.748651,19.748651,-9.852354
9.124932,18.231516,18.231516,-9.124932
8.464415,16.865535,16.865535,-8.464415
7.863313,15.632801,15.632801,-7.863313
7.315096,14.517772,14.517772,-7.315096
6.814062,13.506940,13.506940,-6.814062
6.355222,12.588549,12.588549,-6.355222
5.934202,11.752348,11.752348,-5.934202
5.547159,10.989384,10.989384,-5.547159
5.190712,10.291825,10.291825,-5.190712
4.861875,9.652803,9.652803,-4.861875
4.558011,9.066285,9.066285,-4.558011
4.276780,8.526959,8.526959,-4.276780
4.016105,8.030142,8.030142,-4.016105
3.774137,7.571693,7.571693,-3.774137
3.549224,7.147944,7.147944,-3.549224
3.339892,6.755640,6.755640,-3.339892
3.144818,6.391885,6.391885,-3.144818
2.962815,6.054098,6.054098,-2.962815
2.792815,5.739977,5.739977,-2.792815
2.633854,5.447458,5.447458,-2.633854
2.485062,5.174693,5.174693,-2.485062
2.345653,4.920022,4.920022,-2.345653
2.214911,4.681951,4.681951,-2.214911
2.092188,4.459133,4.459133,-2.092188
1.976894,4.250351,4.250351,-1.976894
1.868490,4.054504,4.054504,-1.868490
1.766485,3.870595,3.870595,-1.766485
1.670431,3.697718,3.697718,-1.670431
1.579916,3.535049,3.535049,-1.579916
1.494561,3.381840,3.381840,-1.494561
1.414022,3.237404,3.237404,-1.414022
1.337978,3.101118,3.101118,-1.337978
1.266137,2.972411,2.972411,-1.266137
1.198227,2.850757,2.850757,-1.198227
1.133999,2.735678,2.735678,-1.133999
1.073220,2.626732,2.626732,-1.073220
1.015678,2.523512,2.523512,-1.015678
0.961174,2.425646,2.425646,-0.961174
0.909523,2.332789,2.332789,-0.909523
0.860555,2.244622,2.244622,-0.860555
0.814111,2.160853,2.160853,-0.814111
0.770043,2.081208,2.081208,-0.770043
0.728214,2.005436,2.005436,-0.728214
0.688494,1.933304,1.933304,-0.688494
0.650765,1.864595,1.864595,-0.650765
0.614914,1.799108,1.799108,-0.614914
0.580837,1.736655,1.736655,-0.580837
15.884567,23.207004,23.207004,-15.884567
17.256427,26.143961,26.143961,-17.256427
18.784551,29.480059,29.480059,-18.784551
20.492496,33.275898,33.275898,-20.492496
22.407769,37.601754,37.601754,-22.407769
24.562347,42.538829,42.538829,-24.562347
26.993181,48.180424,48.180424,-26.993181
29.742574,54.632821,54.632821,-29.742574
32.858319,62.015579,62.015579,-32.858319
36.393395,70.460725,70.460725,-36.393395
40.404902,80.110121,80.110121,-40.404902
44.951829,91.109936,91.109936,-44.951829
50.091035,103.600793,103.600793,-50.091035
55.870747,117.701817,117.701817,-55.870747
62.320746,133.486610,133.486610,-62.320746
69.438602,150.949553,150.949553,-69.438602
77.171826,169.962146,169.962146,-77.171826
85.397057,190.222100,190.222100,-85.397057
93.899472,211.202977,211.202977,-93.899472
102.358411,232.119055,232.119055,-102.358411
110.347875,251.926565,251.926565,-110.347875
117.361173,269.384011,269.384011,-117.361173
122.865195,283.184956,283.184956,-122.865195
126.380304,292.153473,292.153473,-126.380304
127.568938,295.460902,295.460902,-127.568938
126.306424,292.799112,292.799112,-126.306424
122.708902,284.448847,284.448847,-122.708902
117.107651,271.216990,271.216990,-117.107651
109.979658,254.266800,254.266800,-109.979658
101.859170,234.901629,234.901629,-101.859170
93.256941,214.367460,214.367460,-93.256941
84.604624,193.716930,193.716930,-84.604624
76.228862,173.746004,173.746004,-76.228862
68.349896,154.990596,154.990596,-68.349896
61.095473,137.760602,137.760602,-61.095473
54.521304,122.189956,122.189956,-54.521304
48.631955,108.287740,108.287740,-48.631955
43.398868,95.982251,95.982251,-43.398868
38.774319,85.155156,85.155156,-38.774319
34.701411,75.665914,75.665914,-34.701411
31.120726,67.368045,67.368045,-31.120726
27.974448,60.119206,60.119206,-27.974448
25.208697,53.786871,53.786871,-25.208697
22.774646,48.251062,48.251062,-22.774646
20.628879,43.405208,43.405208,-20.628879
18.733292,39.155873,39.155873,-18.733292
17.054736,35.421884,35.421884,-17.054736
15.564547,32.133147,32.133147,-15.564547
14.238030,29.229387,29.229387,-14.238030
13.053960,26.658898,26.658898,-13.053960
11.994111,24.377383,24.377383,-11.994111
11.042832,22.346909,22.346909,-11.042832
10.186679,20.534984,20.534984,-10.186679
9.414089,18.913754,18.913754,-9.414089
8.715097,17.459312,17.459312,-8.715097
8.081106,16.151107,16.151107,-8.081106
7.504679,14.971440,14.971440,-7.504679
6.979367,13.905043,13.905043,-6.979367
6.499569,12.938712,12.938712,-6.499569
6.060402,12.061009,12.061009,-6.060402
5.657602,11.261995,11.261995,-5.657602
5.287437,10.533023,10.533023,-5.287437
4.946628,9.866545,9.866545,-4.946628
4.632288,9.255960,9.255960,-4.632288
4.341873,8.695482,8.695482,-4.341873
4.073127,8.180025,8.180025,-4.073127
3.824053,7.705109,7.705109,-3.824053
3.592874,7.266781,7.266781,-3.592874
3.378005,6.861540,6.861540,-3.378005
3.178032,6.486283,6.486283,-3.178032
2.991688,6.138251,6.138251,-2.991688
2.817836,5.814987,5.814987,-2.817836
2.655453,5.514296,5.514296,-2.655453
2.503619,5.234215,5.234215,-2.503619
2.361501,4.972987,4.972987,-2.361501
2.228345,4.729029,4.729029,-2.228345
2.103471,4.500921,4.500921,-2.103471
1.986258,4.287380,4.287380,-1.986258
1.876141,4.087247,4.087247,-1.876141
1.772608,3.899475,3.899475,-1.772608
1.675189,3.723113,3.723113,-1.675189
1.583455,3.557299,3.557299,-1.583455
1.497012,3.401248,3.401248,-1.497012
1.415502,3.254244,3.254244,-1.415502
1.338592,3.115637,3.115637,-1.338592
1.265979,2.984830,2.984830,-1.265979
1.197381,2.861277,2.861277,-1.197381
1.132540,2.744479,2.744479,-1.132540
1.071218,2.633977,2.633977,-1.071218
1.013194,2.529350,2.529350,-1.013194
0.958262,2.430211,2.430211,-0.958262
0.906234,2.336202,2.336202,-0.906234
0.856934,2.246993,2.246993,-0.856934
0.810198,2.162282,2.162282,-0.810198
0.765876,2.081787,2.081787,-0.765876
0.723825,2.005247,2.005247,-0.723825
0.683913,1.932422,1.932422,-0.683913
0.646019,1.863088,1.863088,-0.646019
0.610028,1.797039,1.797039,-0.610028
0.575833,1.734080,1.734080,-0.575833
16.585585,24.355717,24.355717,-16.585585
18.075651,27.545693,27.545693,-18.075651
19.745012,31.191554,31.191554,-19.745012
21.622789,35.367846,35.367846,-21.622789
23.743573,40.162538,40.162538,-23.743573
26.148379,45.679312,45.679312,-26.148379
28.885682,52.040033,52.040033,-28.885682
32.012446,59.387232,59.387232,-32.012446
35.595048,67.886287,67.886287,-35.595048
39.709839,77.726752,77.726752,-39.709839
44.442994,89.121926,89.121926,-44.442994
49.889038,102.305189,102.305189,-49.889038
56.147147,117.520915,117.520915,-56.147147
63.313971,135.006866,135.006866,-63.313971
71.471306,154.964000,154.964000,-71.471306
80.666759,177.509162,177.509162,-80.666759
90.885871,202.606883,202.606883,-90.885871
102.015629,229.980123,229.980123,-102.015629
113.802678,259.008082,259.008082,-113.802678
125.815309,288.633242,288.633242,-125.815309
137.425553,317.317604,317.317604,-137.425553
147.832964,343.100893,343.100893,-147.832964
156.148392,363.805512,363.805512,-156.148392
161.538226,377.389387,377.389387,-161.538226
163.398933,382.372932,382.372932,-163.398933
161.503983,378.198471,378.198471,-161.503983
156.063246,365.375573,365.375573,-156.063246
147.668381,345.347552,345.347552,-147.668381
137.148586,320.138715,320.138715,-137.148586
125.395878,291.927080,291.927080,-125.395878
113.218597,262.686117,262.686117,-113.218597
101.254749,233.972843,233.972843,-101.254749
89.945867,206.863932,206.863932,-89.945867
79.553529,181.996149,181.996149,-79.553529
70.196875,159.658122,159.658122,-70.196875
61.894464,139.892735,139.892735,-61.894464
54.601098,122.587218,122.587218,-54.601098
48.236109,107.542315,107.542315,-48.236109
42.703056,94.520464,94.520464,-42.703056
37.902338,83.276641,83.276641,-37.902338
33.738589,73.576435,73.576435,-33.738589
30.124522,65.205430,65.205430,-30.124522
26.982507,57.973048,57.973048,-26.982507
24.244794,51.713081,51.713081,-24.244794
21.852997,46.282406,46.282406,-21.852997
19.757214,41.558807,41.558807,-19.757214
17.915012,37.438488,37.438488,-17.915012
16.290425,33.833583,33.833583,-16.290425
14.853005,30.669837,30.669837,-14.853005
13.576984,27.884526,27.884526,-13.576984
12.440539,25.424649,25.424649,-12.440539
11.425164,23.245378,23.245378,-11.425164
10.515136,21.308733,21.308733,-10.515136
9.697066,19.582481,19.582481,-9.697066
8.959524,18.039207,18.039207,-8.959524
8.292727,16.655535,16.655535,-8.292727
7.688277,15.411488,15.411488,-7.688277
7.138942,14.289943,14.289943,-7.138942
6.638479,13.276191,13.276191,-6.638479
6.181479,12.357558,12.357558,-6.181479
5.763245,11.523093,11.523093,-5.763245
5.379682,10.763311,10.763311,-5.379682
5.027211,10.069971,10.069971,-5.027211
4.702696,9.435896,9.435896,-4.702696
4.403380,8.854818,8.854818,-4.403380
4.126833,8.321247,8.321247,-4.126833
3.870907,7.830363,7.830363,-3.870907
3.633697,7.377925,7.377925,-3.633697
3.413511,6.960190,6.960190,-3.413511
3.208844,6.573846,6.573846,-3.208844
3.018348,6.215957,6.215957,-3.018348
2.840819,5.883914,5.883914,-2.840819
2.675176,5.575391,5.575391,-2.675176
2.520448,5.288315,5.288315,-2.520448
2.375758,5.020828,5.020828,-2.375758
2.240317,4.771264,4.771264,-2.240317
2.113408,4.538128,4.538128,-2.113408
1.994383,4.320074,4.320074,-1.994383
1.882653,4.115886,4.115886,-1.882653
1.777682,3.924468,3.924468,-1.777682
1.678981,3.744825,3.744825,-1.678981
1.586106,3.576057,3.576057,-1.586106
1.498646,3.417344,3.417344,-1.498646
1.416230,3.267943,3.267943,-1.416230
1.338514,3.127173,3.127173,-1.338514
1.265184,2.994416,2.994416,-1.265184
1.195949,2.869105,2.869105,-1.195949
1.130544,2.750722,2.750722,-1.130544
1.068721,2.638791,2.638791,-1.068721
1.010254,2.532876,2.532876,-1.010254
0.954932,2.432575,2.432575,-0.954932
0.902561,2.337520,2.337520,-0.902561
0.852960,2.247370,2.247370,-0.852960
0.805962,2.161812,2.161812,-0.805962
0.761411,2.080555,2.080555,-0.761411
0.719163,2.003332,2.003332,-0.719163
0.679083,1.929894,1.929894,-0.679083
0.641045,1.860012,1.860012,-0.641045
0.604933,1.793472,1.793472,-0.604933
0.570637,1.730077,1.730077,-0.570637
17.284493,25.475416,25.475416,-17.284493
18.896687,28.924446,28.924446,-18.896687
20.712962,32.890304,32.890304,-20.712962
22.768776,37.463421,37.463421,-22.768776
25.106938,42.752275,42.752275,-25.106938
27.779152,48.887117,48.887117,-27.779152
30.847818,56.024318,56.024318,-30.847818
34.388072,64.351285,64.351285,-34.388072
38.489963,74.091732,74.091732,-38.489963
43.260592,85.510839,85.510839,-43.260592
48.825813,98.919337,98.919337,-48.825813
55.330780,114.674784,114.674784,-55.330780
62.938127,133.177060,133.177060,-62.938127
71.821839,154.853307,154.853307,-71.821839
82.153862,180.125151,180.125151,-82.153862
94.079466,209.348402,209.348402,-94.079466
107.676671,242.713795,242.713795,-107.676671
122.895887,280.099358,280.099358,-122.895887
139.480284,320.875648,320.875648,-139.480284
156.877688,363.690292,363.690292,-156.877688
174.172083,406.300490,406.300490,-174.172083
190.082089,445.569327,445.569327,-190.082089
203.079879,477.756700,477.756700,-203.079879
211.654723,499.163968,499.163968,-211.654723
214.672306,507.012861,507.012861,-214.672306
211.698361,500.237128,500.237128,-211.698361
203.133784,479.813070,479.813070,-203.133784
190.090364,448.455682,448.455682,-190.090364
174.072422,409.840054,409.840054,-174.072422
156.615757,367.718358,367.718358,-156.615757
139.018147,325.260754,325.260754,-139.018147
122.214131,284.749165,284.749165,-122.214131
106.772257,247.570608,247.570608,-106.772257
92.961737,214.380232,214.380232,-92.961737
80.840403,185.316483,185.316483,-80.840403
70.335042,160.197607,160.197607,-70.335042
61.302674,138.671523,138.671523,-61.302674
53.571943,120.317068,120.317068,-53.571943
46.968377,104.705771,104.705771,-46.968377
41.328203,91.435626,91.435626,-41.328203
36.504758,80.146758,80.146758,-36.504758
32.370481,70.526276,70.526276,-32.370481
28.816469,62.307170,62.307170,-28.816469
25.750846,55.264289,55.264289,-25.750846
23.096666,49.209199,49.209199,-23.096666
20.789757,43.984880,43.984880,-20.789757
18.776706,39.460774,39.460774,-18.776706
17.013070,35.528397,35.528397,-17.013070
15.461844,32.097556,32.097556,-15.461844
14.092161,29.093163,29.093163,-14.092161
12.878217,26.452588,26.452588,-12.878217
11.798383,24.123465,24.123465,-11.798383
10.834474,22.061891,22.061891,-10.834474
9.971150,20.230953,20.230953,-9.971150
9.195427,18.599520,18.599520,-9.195427
8.496276,17.141254,17.141254,-8.496276
7.864297,15.833801,15.833801,-7.864297
7.291450,14.658126,14.658126,-7.291450
6.770831,13.597970,13.597970,-6.770831
6.296493,12.639399,12.639399,-6.296493
5.863295,11.770433,11.770433,-5.863295
5.466780,10.980740,10.980740,-5.466780
5.103065,10.261383,10.261383,-5.103065
4.768764,9.604607,9.604607,-4.768764
4.460909,9.003663,9.003663,-4.460909
4.176894,8.452659,8.452659,-4.176894
